LBA,Frequency
2633154560,1
2633166848,1
2633203712,1
2633216000,1
2633220096,1
2633273344,1
2633306112,1
2633318400,1
2633330688,1
2633342976,1
2633351168,1
2633363456,1
2633371648,1
2633396224,1
2633400320,1
2633416704,1
2633428992,1
2633433088,1
2633437184,1
2633445376,1
2633465856,1
2633490432,1
2633494528,1
2633498624,1
2633502720,1
2633510912,1
2633523200,1
2633527296,1
2633576448,1
2633588736,1
2633592832,1
2633601024,1
2633625600,1
2633629696,1
2633637888,1
2633646080,1
2633670656,1
2633674752,1
2633687040,1
2633695232,1
2633797632,1
2633805824,1
2633809920,1
2633830400,1
2633846784,1
2633859072,1
2633871360,1
2633875456,1
2633900032,1
2633912320,1
2633916416,1
2633932800,1
2633949184,1
2633953280,1
2633957376,1
2633981952,1
2633998336,1
2634039296,1
2634051584,1
2634055680,1
2634072064,1
2634076160,1
2634080256,1
2634092544,1
2634104832,1
2634145792,1
2634162176,1
2634166272,1
2634178560,1
2634186752,1
2634211328,1
2634219520,1
2634223616,1
2634231808,1
2634235904,1
2634326016,1
2634330112,1
2634350592,1
2634362880,1
2634366976,1
2634371072,1
2634375168,1
2634379264,1
2634383360,1
2634395648,1
2634399744,1
2634403840,1
2634407936,1
2634412032,1
2634420224,1
2634522624,1
2634530816,1
2634534912,1
2634539008,1
2634559488,1
2634579968,1
2634584064,1
2634588160,1
2634596352,1
2634600448,1
2634604544,1
2634612736,1
2634620928,1
2634625024,1
2634641408,1
2634645504,1
2634653696,1
2634657792,1
2634661888,1
2634670080,1
2634678272,1
2634690560,1
2634702848,1
2634706944,1
2634727424,1
2634731520,1
2634752000,1
2634756096,1
2634760192,1
2634768384,1
2634784768,1
2634805248,1
2634809344,1
2634817536,1
2634821632,1
2634842112,1
2634854400,1
2634866688,1
2634870784,1
2634883072,1
2634940416,1
2634989568,1
2635022336,1
2635026432,1
2635042816,1
2635051008,1
2635055104,1
2635063296,1
2635091968,1
2635100160,1
2635116544,1
2635124736,1
2635132928,1
2635137024,1
2635165696,1
2635177984,1
2635194368,1
2635198464,1
2635202560,1
2635214848,1
2635223040,1
2635231232,1
2635272192,1
2635284480,1
2635300864,1
2635313152,1
2635337728,1
2635345920,1
2635354112,1
2635374592,1
2635382784,1
2635386880,1
2635411456,1
2635427840,1
2635444224,1
2635452416,1
2635464704,1
2635468800,1
2635472896,1
2635509760,1
2635558912,1
2635563008,1
2635587584,1
2635595776,1
2635612160,1
2635649024,1
2635653120,1
2635665408,1
2635681792,1
2635702272,1
2635735040,1
2635743232,1
2635759616,1
2635763712,1
2635776000,1
2635780096,1
2635816960,1
2635821056,1
2635853824,1
2635866112,1
2635870208,1
2635878400,1
2635890688,1
2635902976,1
2635907072,1
2635919360,1
2635943936,1
2635948032,1
2635964416,1
2635980800,1
2636009472,1
2636038144,1
2636046336,1
2636050432,1
2636070912,1
2636124160,1
2636132352,1
2636136448,1
2636148736,1
2636152832,1
2636177408,1
2636181504,1
2636193792,1
2636214272,1
2636226560,1
2636234752,1
2636251136,1
2636259328,1
2636275712,1
2636288000,1
2636292096,1
2636316672,1
2636324864,1
2636328960,1
2636333056,1
2636337152,1
2636345344,1
2636353536,1
2636386304,1
2636390400,1
2636468224,1
2636484608,1
2636500992,1
2636509184,1
2636521472,1
2636529664,1
2636554240,1
2636587008,1
2636591104,1
2636595200,1
2636599296,1
2636603392,1
2636615680,1
2636636160,1
2636652544,1
2636668928,1
2636673024,1
2636681216,1
2636685312,1
2636709888,1
2636718080,1
2636722176,1
2636738560,1
2636746752,1
2636775424,1
2636787712,1
2636812288,1
2636845056,1
2636857344,1
2636865536,1
2636877824,1
2636881920,1
2636886016,1
2636898304,1
2636906496,1
2636910592,1
2636926976,1
2636935168,1
2636943360,1
2636963840,1
2636967936,1
2636988416,1
2636992512,1
2637000704,1
2637012992,1
2637033472,1
2637045760,1
2637074432,1
2637082624,1
2637086720,1
2637094912,1
2133569536,1
2133831680,1
2133962752,1
2132914176,1
2133110784,1
2133307392,1
2133504000,1
2134028288,1
2134290432,1
2134224896,1
2134159360,1
2134315008,1
2134052864,1
2134347776,1
16733192192,1
2088353792,1
1522835456,1
10486951936,1
886120448,1
2581549056,1
2637119488,1
5367058432,1
3234967552,1
3235131392,1
5504368640,1
16733208576,1
8411222016,1
3241803776,1
3013505024,1
3013509120,1
3254202368,1
10556252160,1
1921422336,1
3086578688,1
2976523264,1
1562158080,1
1533957120,1
1522926592,1
1522865152,1
1443042304,1
1418200064,1
1380201472,1
1379697664,1
1284994048,1
1280840704,1
1272583168,1
1250386944,1
1236100096,1
1228940288,1
1220330496,1
1211737088,1
1198064640,1
1201521664,1
1192502272,1
1191289856,1
1188377600,1
1185260544,1
1164862464,1
1158022144,1
1150727168,1
1110299648,1
1108288512,1
1102693376,1
10715955200,1
8358445056,1
1558171648,1
1332604928,1
10715889664,1
10716020736,1
1332441088,1
8358461440,1
244174848,1
10715807744,1
1547833344,1
1557762048,1
4509298688,1
1332457472,1
1533358080,1
1332637696,1
15163088896,1
1332572160,1
1556832256,1
1557475328,1
1557487616,1
1332494336,1
1499493376,1
3076658176,1
4434854912,1
4415030272,1
4517266432,1
4637914112,1
5367063552,1
8703783936,1
8703788032,1
8447496192,1
2584244224,1
429756416,1
3013517312,1
3013537792,1
3013541888,1
3013545984,1
8836333568,1
10482061312,1
10489147392,1
1401188352,1
3013566464,1
3013570560,1
3013574656,1
3013578752,1
3013591040,1
3013595136,1
3013599232,1
3013607424,1
3013611520,1
3013615616,1
3013627904,1
3013632000,1
3013636096,1
3013640192,1
3013652480,1
3013656576,1
3013660672,1
429760512,1
3013689344,1
3013693440,1
3013697536,1
5507624960,1
5507690496,1
5508018176,1
5507821568,1
5507756032,1
5508214784,1
5508149248,1
5508345856,1
5508476928,1
5508608000,1
5508542464,1
5508739072,1
5508673536,1
5508870144,1
5508804608,1
5508935680,1
5509001216,1
5509459968,1
5509722112,1
5509656576,1
5509525504,1
5509591040,1
5509787648,1
5509853184,1
5509918720,1
5510049792,1
5510115328,1
5509984256,1
5510246400,1
5510180864,1
5510443008,1
5510377472,1
5510311936,1
5510508544,1
5510574080,1
5510705152,1
5510639616,1
5510770688,1
5510901760,1
5510836224,1
5510967296,1
5511032832,1
5511163904,1
5511098368,1
5511229440,1
5511491584,1
5511426048,1
5511294976,1
5511360512,1
5511622656,1
5511557120,1
5511688192,1
5511753728,1
5511819264,1
5511884800,1
5512015872,1
5512081408,1
5511950336,1
5512146944,1
5512212480,1
5512343552,1
5512409088,1
5512278016,1
5512540160,1
5512474624,1
5512736768,1
5512802304,1
5512867840,1
5512605696,1
5512671232,1
5513195520,1
5513129984,1
5512933376,1
5512998912,1
5513064448,1
5513392128,1
5513457664,1
5513261056,1
5513326592,1
5513588736,1
5513719808,1
5513654272,1
5513523200,1
5513785344,1
5513850880,1
5514047488,1
5514113024,1
5513981952,1
5513916416,1
5514178560,1
5514375168,1
5514309632,1
5514506240,1
5514440704,1
5514244096,1
5514702848,1
5514768384,1
5514637312,1
5514571776,1
5514833920,1
5514899456,1
5515030528,1
5514964992,1
5515227136,1
5515161600,1
5515096064,1
5515358208,1
5515423744,1
5515554816,1
5515292672,1
5515489280,1
5515620352,1
5515685888,1
5515948032,1
5515816960,1
5515882496,1
5515751424,1
5516079104,1
5516013568,1
5516275712,1
5516210176,1
5516144640,1
5516668928,1
5516341248,1
5516603392,1
5516406784,1
5516996608,1
5516734464,1
5516931072,1
5516865536,1
5516800000,1
5517324288,1
5517258752,1
5517193216,1
5517062144,1
5517127680,1
5517389824,1
5517651968,1
5517586432,1
5517520896,1
5517717504,1
5517455360,1
5517979648,1
5518045184,1
5517783040,1
5517848576,1
5517914112,1
5518241792,1
5518307328,1
5518438400,1
5518372864,1
5518176256,1
5518110720,1
5518635008,1
5518700544,1
5518569472,1
5518503936,1
5518766080,1
5518897152,1
5518962688,1
5519093760,1
5519028224,1
5518831616,1
5519290368,1
5519355904,1
5519224832,1
5519159296,1
5519486976,1
5519421440,1
5519618048,1
5519552512,1
5519749120,1
5519683584,1
5519814656,1
5519880192,1
5519945728,1
5520142336,1
5520011264,1
5520076800,1
5520338944,1
5520273408,1
5520404480,1
5520470016,1
5520207872,1
5520535552,1
5520601088,1
5521649664,1
5521780736,1
5521846272,1
5521911808,1
5522239488,1
5521977344,1
5522042880,1
5522108416,1
5522173952,1
5522305024,1
5522501632,1
5522370560,1
5522960384,1
5522894848,1
5522698240,1
5522829312,1
5523156992,1
5523222528,1
5523288064,1
5523025920,1
5523091456,1
5523550208,1
5523615744,1
5523353600,1
5523419136,1
5523681280,1
5523484672,1
5523877888,1
5523812352,1
5524008960,1
5523746816,1
5523943424,1
5524140032,1
5524205568,1
5524074496,1
5524336640,1
5524402176,1
5524271104,1
5524533248,1
5524467712,1
5524598784,1
5524664320,1
5524860928,1
5524926464,1
5525057536,1
5524992000,1
5525188608,1
5525123072,1
5525254144,1
5525385216,1
5525319680,1
5525450752,1
5525516288,1
5525778432,1
5525581824,1
5525712896,1
5525647360,1
5525843968,1
5525909504,1
5526040576,1
5526106112,1
5525975040,1
5526171648,1
5526433792,1
5526237184,1
5526499328,1
5526368256,1
5526302720,1
5526827008,1
5526761472,1
5526695936,1
5526630400,1
5526564864,1
5527154688,1
5527089152,1
5526892544,1
5527023616,1
5526958080,1
5527547904,1
5527482368,1
5527285760,1
5527220224,1
5527351296,1
5527416832,1
5527744512,1
5527810048,1
5527613440,1
5527678976,1
5527941120,1
5527875584,1
5528268800,1
5528793088,1
5528662016,1
5528727552,1
5528530944,1
5528596480,1
5528858624,1
5529120768,1
5529055232,1
5528924160,1
5528989696,1
5529186304,1
5529448448,1
5529513984,1
5529251840,1
5529317376,1
5529382912,1
5529710592,1
5529776128,1
5529645056,1
5529841664,1
5529579520,1
5530103808,1
5530169344,1
5530038272,1
5529972736,1
5529907200,1
5530431488,1
5530365952,1
5530562560,1
5530300416,1
5530497024,1
5530234880,1
5530759168,1
5530824704,1
5530628096,1
5530890240,1
5530693632,1
5531086848,1
5531021312,1
5531152384,1
5531283456,1
5531217920,1
5530955776,1
5531414528,1
5531480064,1
5531348992,1
5531611136,1
5531545600,1
5531742208,1
5531807744,1
5531676672,1
5531873280,1
5531938816,1
5532069888,1
5532004352,1
5532266496,1
5532200960,1
5532135424,1
5532463104,1
5532397568,1
5532332032,1
5532528640,1
5532594176,1
5532725248,1
5532659712,1
5532856320,1
5532921856,1
5532790784,1
5532987392,1
5533052928,1
5533315072,1
5533118464,1
5533249536,1
5533184000,1
5533380608,1
5533642752,1
5533511680,1
5533446144,1
5533577216,1
5533708288,1
5533970432,1
5533773824,1
5534035968,1
5533839360,1
5533904896,1
5534363648,1
5534298112,1
5534232576,1
5534101504,1
5534167040,1
5534625792,1
5534691328,1
5534429184,1
5534756864,1
5534560256,1
5534494720,1
5535019008,1
5535084544,1
5534953472,1
5534887936,1
5534822400,1
5535346688,1
5535281152,1
5535477760,1
5535412224,1
5535215616,1
5535150080,1
5535674368,1
5535739904,1
5535608832,1
5535543296,1
5535805440,1
5536002048,1
5535936512,1
5536067584,1
5535870976,1
5536133120,1
5536329728,1
5536395264,1
5536526336,1
5536198656,1
5536460800,1
5536264192,1
5536657408,1
5536591872,1
5536854016,1
5536788480,1
5536722944,1
5536985088,1
5537050624,1
5536919552,1
5537181696,1
5537116160,1
5537312768,1
5537247232,1
5537443840,1
5537378304,1
5537509376,1
5537574912,1
5537705984,1
5537640448,1
5537902592,1
5537837056,1
5537771520,1
5537968128,1
5538230272,1
5538164736,1
5538033664,1
5538099200,1
5538295808,1
5538361344,1
3013718016,1
3013726208,1
3013730304,1
3013742592,1
3013750784,1
3222622208,1
3013754880,1
3013767168,1
3013775360,1
3013779456,1
3013795840,1
3013804032,1
3013808128,1
3013812224,1
3013840896,1
3013857280,1
3013869568,1
3013894144,1
3013902336,1
3013918720,1
3013935104,1
3013939200,1
3013943296,1
3013951488,1
3013955584,1
3013963776,1
3013984256,1
3013992448,1
3014021120,1
3014033408,1
3014037504,1
3014062080,1
3014070272,1
3014078464,1
3014090752,1
3014103040,1
3014107136,1
3014119424,1
3014152192,1
3014160384,1
3014168576,1
3014180864,1
3014201344,1
3014217728,1
3014234112,1
3014262784,1
3014266880,1
3014279168,1
3014283264,1
3014287360,1
3014311936,1
3014320128,1
3014328320,1
3014344704,1
3014365184,1
3014369280,1
3014373376,1
3014377472,1
3014385664,1
3014402048,1
3014414336,1
3014512640,1
3014520832,1
3014524928,1
3014541312,1
3014565888,1
3014610944,1
3014619136,1
3014643712,1
3014651904,1
3014660096,1
3014664192,1
3014668288,1
3014680576,1
3014696960,1
3014701056,1
3014713344,1
3014721536,1
3014766592,1
3014778880,1
3014782976,1
3014791168,1
3014795264,1
3014803456,1
3014807552,1
3014815744,1
3014836224,1
3014840320,1
3014852608,1
3014860800,1
3014868992,1
3014905856,1
3014909952,1
3014922240,1
3014930432,1
3014934528,1
3014942720,1
3014950912,1
3014983680,1
3014987776,1
3015008256,1
3015012352,1
3015028736,1
3015036928,1
3015041024,1
3015413760,1
3015430144,1
3015450624,1
3015454720,1
3015462912,1
3015467008,1
3015495680,1
3015503872,1
3015512064,1
3015520256,1
3015528448,1
3015536640,1
3015544832,1
3015553024,1
3015557120,1
3015577600,1
3015589888,1
3015626752,1
3015643136,1
3015647232,1
3015651328,1
3015655424,1
3015663616,1
3015675904,1
3015680000,1
3015684096,1
3015729152,1
3015749632,1
3015753728,1
3015766016,1
3015770112,1
3015778304,1
3015798784,1
3015827456,1
3015831552,1
3015847936,1
3015864320,1
3015868416,1
3015884800,1
3015888896,1
3015897088,1
3015938048,1
3015962624,1
3015974912,1
3015983104,1
3015995392,1
3016011776,1
3016056832,1
3016077312,1
3016085504,1
3016089600,1
3016097792,1
3016118272,1
3016122368,1
3016134656,1
3016155136,1
3016163328,1
3016232960,1
3016241152,1
3016261632,1
3016286208,1
3016294400,1
3016298496,1
3016302592,1
3016335360,1
3016343552,1
3016368128,1
3016376320,1
3016400896,1
3016413184,1
3016429568,1
3016450048,1
3016454144,1
3016462336,1
3016474624,1
3016482816,1
3016491008,1
3016495104,1
3016507392,1
3016511488,1
3016527872,1
3016540160,1
3016544256,1
3016572928,1
3016581120,1
3016605696,1
3016634368,1
3016654848,1
3016687616,1
3016691712,1
3016699904,1
3016704000,1
3016716288,1
3016724480,1
3016732672,1
3016736768,1
3016744960,1
3016753152,1
3016765440,1
3016769536,1
3016777728,1
3016785920,1
3016794112,1
3016814592,1
3016830976,1
3016843264,1
3016851456,1
3016867840,1
3016876032,1
3016880128,1
3016884224,1
3016888320,1
3016896512,1
3016916992,1
3016921088,1
3016925184,1
3016929280,1
3016933376,1
3016937472,1
3016941568,1
3016945664,1
3016962048,1
3016970240,1
3016974336,1
3016998912,1
3017031680,1
3017048064,1
3017060352,1
3017068544,1
3017076736,1
3017084928,1
3017093120,1
3017097216,1
3017101312,1
3017109504,1
3017121792,1
3017129984,1
3017134080,1
3017150464,1
3017179136,1
3017183232,1
3017211904,1
3017232384,1
3017240576,1
3017252864,1
3017256960,1
3017261056,1
3017269248,1
3017334784,1
3017347072,1
3017355264,1
15234424832,1
15234428928,1
3017379840,1
3017388032,1
3017400320,1
3017433088,1
3017437184,1
3017449472,1
3017482240,1
3017515008,1
3017527296,1
3017535488,1
3017551872,1
3017560064,1
3017568256,1
3017605120,1
3017617408,1
3017621504,1
3017625600,1
3017641984,1
3017682944,1
3017707520,1
3017711616,1
3017715712,1
3017773056,1
3017793536,1
3017814016,1
3017818112,1
3017822208,1
3017830400,1
3017875456,1
3017879552,1
3017908224,1
3017912320,1
3017916416,1
3017936896,1
3017940992,1
3017953280,1
3017965568,1
3017973760,1
3017977856,1
3018010624,1
3018014720,1
3018047488,1
3018063872,1
3018104832,1
3018125312,1
3018153984,1
3018170368,1
3018186752,1
3018203136,1
3018219520,1
3018227712,1
3018235904,1
3018256384,1
3018260480,1
3018272768,1
3018276864,1
3018285056,1
3018293248,1
3018313728,1
3018321920,1
3018334208,1
3018350592,1
3018358784,1
3018395648,1
3018399744,1
3018412032,1
3018424320,1
3018432512,1
3018436608,1
3018448896,1
3018452992,1
3018457088,1
3018469376,1
3018477568,1
3018481664,1
3018485760,1
3018510336,1
3018526720,1
3018555392,1
3018571776,1
3018584064,1
3018612736,1
3018625024,1
3018653696,1
3018665984,1
3018690560,1
3018694656,1
3018702848,1
15234433024,1
3018739712,1
3018747904,1
3018756096,1
3018780672,1
3018801152,1
3018817536,1
3018829824,1
3018846208,1
3018854400,1
3018874880,1
3018895360,1
3018928128,1
3018940416,1
3018956800,1
3018964992,1
3018969088,1
3018993664,1
3019001856,1
3019005952,1
3019034624,1
3019042816,1
3019051008,1
3019104256,1
3019108352,1
3019145216,1
3019149312,1
3019157504,1
3019161600,1
3019165696,1
3019173888,1
3019210752,1
3019214848,1
3019218944,1
3019239424,1
3019243520,1
3019280384,1
3019288576,1
3019292672,1
3019317248,1
3019321344,1
3019333632,1
3019350016,1
3019358208,1
3019382784,1
3019386880,1
3019390976,1
3019399168,1
3019423744,1
3019530240,1
3019452416,1
3019534336,1
3019538432,1
3019542528,1
3019546624,1
3019563008,1
3019567104,1
3019571200,1
3019575296,1
3019587584,1
3019591680,1
3019616256,1
3019620352,1
3019640832,1
3019649024,1
3019669504,1
3019677696,1
3019681792,1
3019685888,1
3019694080,1
3019702272,1
3019710464,1
3019726848,1
3019730944,1
3019739136,1
3019755520,1
3019767808,1
3019776000,1
3019784192,1
3019804672,1
3019841536,1
3019886592,1
3019911168,1
3019919360,1
3019927552,1
3019931648,1
3019943936,1
3019948032,1
3019952128,1
3019956224,1
3019972608,1
3019976704,1
3019984896,1
3019997184,1
3020058624,1
3020075008,1
3020091392,1
3020099584,1
3020111872,1
3020115968,1
3020128256,1
3020132352,1
3020156928,1
3020165120,1
3020169216,1
3020173312,1
3020206080,1
3020226560,1
3020230656,1
3020247040,1
3020251136,1
3020255232,1
3020271616,1
3020312576,1
3020406784,1
3020414976,1
3020419072,1
3020427264,1
3020435456,1
3020439552,1
3020451840,1
3020468224,1
3020472320,1
3020521472,1
3020558336,1
3020578816,1
3020587008,1
3020591104,1
3020607488,1
3020668928,1
3020673024,1
3020677120,1
3020689408,1
3020713984,1
3020722176,1
3020734464,1
3020738560,1
3020746752,1
3020759040,1
3020775424,1
3020791808,1
3020795904,1
3020816384,1
3020820480,1
3020828672,1
3020832768,1
3020849152,1
3020865536,1
3020877824,1
3020894208,1
3020898304,1
3020902400,1
3020914688,1
3020967936,1
3020992512,1
3020996608,1
3021000704,1
3021017088,1
3021021184,1
3021037568,1
3021049856,1
3021074432,1
3021086720,1
3021131776,1
3021144064,1
3021156352,1
3021172736,1
3021176832,1
3021185024,1
3021189120,1
3021197312,1
3021217792,1
3021230080,1
3021234176,1
3021262848,1
3021271040,1
3021279232,1
3021287424,1
3021291520,1
3021299712,1
3021312000,1
3021324288,1
3021340672,1
3021344768,1
3021365248,1
3021377536,1
3021426688,1
3021438976,1
3021443072,1
3021447168,1
3021455360,1
3021463552,1
3021479936,1
3021492224,1
3021504512,1
3021512704,1
3021561856,1
3021565952,1
3021574144,1
3021602816,1
3021627392,1
3021635584,1
3021639680,1
3021643776,1
3021660160,1
3021676544,1
3021680640,1
3021697024,1
3021709312,1
3021742080,1
3021754368,1
3021799424,1
3021803520,1
3021824000,1
3021836288,1
3021848576,1
3021864960,1
3021877248,1
3021881344,1
3021901824,1
3021910016,1
3021922304,1
3021946880,1
3022020608,1
3022082048,1
3022090240,1
3022110720,1
3022114816,1
3022233600,1
3022241792,1
3022258176,1
3022270464,1
3022274560,1
3022278656,1
3022290944,1
3022315520,1
3022323712,1
3022331904,1
3022340096,1
3022344192,1
3022348288,1
3022372864,1
3022376960,1
3022381056,1
3022385152,1
3022401536,1
3022409728,1
3022417920,1
3022434304,1
3022438400,1
3022446592,1
3022450688,1
3022454784,1
3022462976,1
3022479360,1
3022487552,1
3022491648,1
3022495744,1
3022499840,1
3022540800,1
3022553088,1
3022557184,1
3022561280,1
3022573568,1
3022581760,1
3022585856,1
3022589952,1
3022606336,1
3022614528,1
3022622720,1
3022635008,1
3022643200,1
3022647296,1
3022659584,1
3022663680,1
3022671872,1
3022688256,1
3022696448,1
3022700544,1
3022716928,1
3022733312,1
3022737408,1
3022749696,1
3022774272,1
3022786560,1
3022794752,1
3022811136,1
3022819328,1
3022823424,1
3022827520,1
3022831616,1
3022843904,1
3022848000,1
3022856192,1
3022864384,1
3022872576,1
3022880768,1
3022888960,1
3022905344,1
3022913536,1
3022929920,1
3022954496,1
3022958592,1
3022974976,1
3022979072,1
3023011840,1
3023015936,1
3023024128,1
3023040512,1
3023052800,1
3023060992,1
3023118336,1
3023126528,1
3023130624,1
3023159296,1
3023171584,1
3023183872,1
3023187968,1
3023192064,1
3023208448,1
3023265792,1
3023286272,1
3023298560,1
3023310848,1
3023343616,1
3023360000,1
3023364096,1
3023376384,1
3023392768,1
3023405056,1
3023417344,1
3023478784,1
3023486976,1
3023503360,1
3023507456,1
3023589376,1
3023597568,1
3023605760,1
3023618048,1
3023622144,1
3023626240,1
3023634432,1
3023646720,1
3023654912,1
3023671296,1
3023695872,1
3023712256,1
3023761408,1
3023765504,1
3023777792,1
3023781888,1
3023790080,1
3023794176,1
3023818752,1
3023826944,1
3023839232,1
3023843328,1
3023859712,1
3023863808,1
3023880192,1
3023884288,1
3023896576,1
3023904768,1
3023917056,1
3023921152,1
3023925248,1
3023933440,1
3024023552,1
3024035840,1
3024039936,1
3024052224,1
3024072704,1
3024076800,1
3024080896,1
3024130048,1
3024158720,1
3024166912,1
3024179200,1
3024220160,1
3024236544,1
3024252928,1
3024257024,1
3024265216,1
3024269312,1
3024273408,1
3024318464,1
3024343040,1
3024355328,1
3024371712,1
3024384000,1
3024392192,1
3024400384,1
3024404480,1
10638684160,1
3024445440,1
3024461824,1
3024465920,1
3024498688,1
3024502784,1
3024519168,1
3024523264,1
3024527360,1
3024551936,1
3024556032,1
3024564224,1
3024580608,1
3024596992,1
3024625664,1
3024629760,1
3024642048,1
3024650240,1
3024666624,1
3024670720,1
3024674816,1
3024683008,1
3024699392,1
3024703488,1
3024715776,1
3024744448,1
3024748544,1
3024752640,1
3024760832,1
3024777216,1
3024781312,1
3024797696,1
3024814080,1
8367702016,1
4712628224,1
8367718400,1
8066400256,1
4713439232,1
3024842752,1
3024846848,1
8367939584,1
8367947776,1
8367755264,1
8368345088,1
8367697920,1
8368443392,1
8367710208,1
8066306048,1
8367374336,1
3024883712,1
3024912384,1
3024916480,1
3024928768,1
3024949248,1
3024977920,1
3024990208,1
3024998400,1
3025010688,1
3025039360,1
3025043456,1
3025059840,1
3025068032,1
3025092608,1
3025104896,1
3025113088,1
3025125376,1
3025133568,1
3025137664,1
3025154048,1
3025166336,1
3025182720,1
3025186816,1
3025190912,1
3025203200,1
3025207296,1
3025240064,1
3025248256,1
3025256448,1
3025264640,1
3025272832,1
3025297408,1
3025309696,1
3025317888,1
3025326080,1
3025330176,1
3025338368,1
3025371136,1
3025375232,1
3025379328,1
3025387520,1
3025416192,1
3025424384,1
3025432576,1
3025453056,1
3025457152,1
3025465344,1
3025469440,1
3025477632,1
3025510400,1
3025514496,1
3025522688,1
3025526784,1
3025530880,1
3025534976,1
3025539072,1
3025547264,1
3025551360,1
3025567744,1
3025575936,1
3025584128,1
3025588224,1
3025600512,1
3025604608,1
3025608704,1
3025612800,1
3025629184,1
3025645568,1
3025653760,1
3025661952,1
3025678336,1
3025698816,1
3025702912,1
3025707008,1
3025715200,1
3025764352,1
3025788928,1
3025809408,1
3025821696,1
3025850368,1
15234457600,1
3025866752,1
3025874944,1
3025879040,1
3025952768,1
3025956864,1
3025960960,1
3025969152,1
3025973248,1
3025993728,1
3025997824,1
3026006016,1
3026010112,1
3026018304,1
3026026496,1
3026034688,1
3026055168,1
3026059264,1
3026071552,1
3026079744,1
3026087936,1
3026092032,1
3026128896,1
3026141184,1
3026145280,1
3026157568,1
3026194432,1
3026198528,1
3026202624,1
3026206720,1
3026219008,1
3026243584,1
3026259968,1
3026276352,1
3026288640,1
3026292736,1
3026305024,1
3026317312,1
3026350080,1
3026354176,1
3026382848,1
3026395136,1
3026403328,1
3026415616,1
3026423808,1
3026427904,1
3026448384,1
3026460672,1
3026472960,1
3026489344,1
3026509824,1
3026522112,1
3026530304,1
3026558976,1
3026571264,1
3026575360,1
3026624512,1
3026628608,1
3026632704,1
3026636800,1
3026644992,1
3026653184,1
3026665472,1
3026669568,1
3026673664,1
3026706432,1
3026714624,1
3026726912,1
3026751488,1
3026759680,1
3026776064,1
3026800640,1
3026812928,1
3026833408,1
3026837504,1
3026841600,1
3026845696,1
3026857984,1
3026870272,1
3026898944,1
3026923520,1
3026944000,1
3026968576,1
3027005440,1
3027009536,1
3027050496,1
3027054592,1
3027095552,1
3027099648,1
3027103744,1
3027107840,1
3027124224,1
3027128320,1
3027140608,1
3027144704,1
3027152896,1
3027161088,1
3027181568,1
3027185664,1
3027193856,1
15234461696,1
3027206144,1
3027214336,1
3027234816,1
3027247104,1
3027263488,1
3027275776,1
3027283968,1
3027316736,1
3027324928,1
3027345408,1
3027349504,1
3027353600,1
3027357696,1
3027382272,1
3027398656,1
3027406848,1
3027427328,1
3027439616,1
3027480576,1
3027509248,1
3027513344,1
3027521536,1
3027533824,1
3027558400,1
3027628032,1
3027632128,1
3027640320,1
3027644416,1
3027660800,1
3027673088,1
3027681280,1
3027697664,1
3027701760,1
3027722240,1
3027730432,1
3027734528,1
3027763200,1
3027775488,1
3027812352,1
3027828736,1
3027857408,1
3027861504,1
3027865600,1
3027886080,1
3027894272,1
3027898368,1
3027914752,1
3027922944,1
3027935232,1
3027943424,1
3027947520,1
3027955712,1
3027972096,1
3027976192,1
3027992576,1
3028000768,1
3028004864,1
3028017152,1
3028021248,1
3028025344,1
3028045824,1
3028054016,1
3028070400,1
3028111360,1
3028123648,1
3028131840,1
3028135936,1
3028140032,1
3028144128,1
3028148224,1
3028160512,1
3028180992,1
3028193280,1
3028205568,1
3028213760,1
3028221952,1
3028230144,1
3028238336,1
3028242432,1
3028254720,1
3028267008,1
3028275200,1
3028279296,1
3028287488,1
3028291584,1
3028303872,1
3028307968,1
3028316160,1
3028324352,1
3028332544,1
3028340736,1
3028344832,1
3028357120,1
3028361216,1
3028365312,1
3028373504,1
3028393984,1
3028398080,1
3028410368,1
3028463616,1
3028480000,1
3028488192,1
3028492288,1
3028500480,1
3028508672,1
3028529152,1
3028537344,1
3028541440,1
3028549632,1
3028566016,1
3028582400,1
3028594688,1
3028606976,1
3028639744,1
3028643840,1
15234469888,1
3028652032,1
3028660224,1
3028664320,1
3028672512,1
3028676608,1
3028684800,1
3028705280,1
3028713472,1
3028721664,1
3028738048,1
3028754432,1
3028766720,1
3028774912,1
3028783104,1
3028799488,1
3028819968,1
3028832256,1
3028840448,1
3028848640,1
3028856832,1
3028873216,1
3028877312,1
3028897792,1
3028914176,1
3028996096,1
3029000192,1
3029008384,1
3029037056,1
3029053440,1
3029057536,1
3029061632,1
3029065728,1
3029073920,1
3029086208,1
3029094400,1
3029110784,1
3029127168,1
3029151744,1
3029172224,1
3029204992,1
3029213184,1
3029254144,1
3029262336,1
3029291008,1
3029295104,1
3029311488,1
3029315584,1
3029364736,1
3029368832,1
3029372928,1
3029385216,1
3029389312,1
3029405696,1
3029409792,1
3029430272,1
3029450752,1
3029454848,1
3029458944,1
3029463040,1
3029471232,1
3029508096,1
3029516288,1
3029524480,1
3029528576,1
3029569536,1
3029590016,1
3029602304,1
3029606400,1
3029610496,1
3029618688,1
3029639168,1
3029651456,1
3029659648,1
3029663744,1
490299392,1
17008185344,1
3029680128,1
3029684224,1
3029741568,1
